"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
45,"admin.","married","basic.6y","no","yes","yes","telephone","may","tue",25,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
32,"technician","single","professional.course","no","yes","no","cellular","jul","tue",95,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
26,"management","single","basic.9y","no","yes","no","telephone","jun","wed",184,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
34,"technician","single","university.degree","no","no","no","cellular","may","tue",61,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"0"
56,"retired","married","high.school","unknown","yes","no","cellular","aug","thu",252,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
35,"admin.","married","university.degree","unknown","yes","no","telephone","jun","mon",134,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"0"
31,"unemployed","single","university.degree","no","no","no","cellular","aug","tue",85,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"0"
30,"blue-collar","divorced","basic.9y","no","no","no","telephone","may","tue",29,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
55,"housemaid","married","basic.4y","unknown","yes","no","telephone","jul","tue",481,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
28,"blue-collar","single","basic.9y","no","no","no","cellular","apr","mon",107,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.392,5099.1,"0"
52,"management","divorced","university.degree","no","yes","no","cellular","nov","mon",161,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"0"
38,"admin.","divorced","basic.9y","no","no","no","cellular","nov","fri",271,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
49,"management","married","university.degree","no","yes","no","cellular","nov","fri",846,1,3,1,"success",-0.1,93.2,-42,4.021,5195.8,"0"
34,"technician","married","professional.course","no","no","no","cellular","apr","mon",1156,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
36,"admin.","single","university.degree","unknown","yes","no","cellular","apr","mon",198,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
68,"retired","married","basic.4y","no","yes","no","cellular","jun","thu",220,2,999,1,"failure",-1.7,94.055,-39.8,0.742,4991.6,"0"
37,"housemaid","single","basic.9y","unknown","yes","yes","telephone","may","fri",136,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
50,"management","single","university.degree","no","unknown","unknown","telephone","may","wed",372,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
48,"services","single","basic.4y","unknown","yes","yes","cellular","may","thu",106,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"0"
35,"blue-collar","married","basic.9y","no","no","no","telephone","jun","tue",33,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
29,"admin.","married","high.school","no","no","no","telephone","jun","tue",30,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"0"
35,"admin.","married","university.degree","unknown","yes","no","telephone","may","wed",86,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
36,"technician","married","professional.course","no","yes","no","cellular","jul","wed",167,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
59,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","mon",244,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"0"
34,"blue-collar","married","basic.9y","no","yes","no","telephone","jul","thu",225,2,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"0"
39,"admin.","married","basic.4y","no","yes","no","telephone","may","wed",249,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
41,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",6,5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
53,"admin.","married","university.degree","no","no","no","cellular","aug","fri",139,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.849,5076.2,"0"
25,"technician","single","university.degree","no","no","no","cellular","apr","fri",118,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
48,"self-employed","married","high.school","unknown","yes","yes","cellular","jul","mon",88,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
36,"blue-collar","divorced","basic.6y","no","yes","no","cellular","apr","mon",339,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
25,"admin.","single","university.degree","no","yes","yes","cellular","may","tue",500,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"0"
57,"retired","married","university.degree","no","yes","no","cellular","apr","thu",374,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,"0"
37,"admin.","married","university.degree","no","no","no","cellular","may","wed",208,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"0"
37,"technician","single","basic.9y","no","no","yes","telephone","may","fri",298,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",184,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
45,"services","divorced","basic.9y","no","no","no","cellular","apr","mon",231,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
31,"admin.","single","university.degree","no","no","no","cellular","aug","wed",582,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"0"
48,"blue-collar","married","basic.9y","no","no","no","cellular","jul","mon",54,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"0"
38,"unemployed","married","basic.4y","unknown","no","no","telephone","jun","thu",54,26,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"0"
63,"retired","married","unknown","no","yes","yes","cellular","sep","tue",167,1,999,1,"failure",-3.4,92.379,-29.8,0.788,5017.5,"0"
34,"technician","divorced","professional.course","no","no","no","cellular","jul","tue",323,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
31,"blue-collar","single","basic.9y","no","yes","yes","cellular","apr","mon",218,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
55,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","tue",209,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"0"
56,"services","divorced","high.school","unknown","yes","no","cellular","jul","mon",761,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
33,"blue-collar","married","high.school","unknown","yes","yes","cellular","may","mon",164,2,999,1,"failure",-1.8,92.893,-46.2,1.354,5099.1,"0"
38,"housemaid","married","university.degree","no","yes","no","cellular","aug","tue",295,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
42,"admin.","married","high.school","unknown","no","no","telephone","jun","tue",956,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
46,"admin.","married","university.degree","unknown","yes","no","cellular","jul","tue",55,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
33,"admin.","married","university.degree","no","yes","no","cellular","mar","thu",71,3,999,0,"nonexistent",-1.8,92.843,-50,1.65,5099.1,"0"
47,"blue-collar","divorced","basic.9y","unknown","yes","no","telephone","may","thu",65,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
25,"technician","single","professional.course","no","yes","no","cellular","jul","tue",134,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
46,"housemaid","married","university.degree","unknown","yes","no","cellular","nov","fri",82,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
48,"services","divorced","basic.9y","no","unknown","unknown","cellular","may","thu",67,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"0"
47,"admin.","married","high.school","unknown","no","no","cellular","jul","tue",96,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
57,"self-employed","married","university.degree","unknown","no","no","telephone","jun","tue",187,7,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"0"
30,"services","single","high.school","no","yes","no","cellular","jul","fri",80,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
27,"housemaid","single","university.degree","no","yes","no","cellular","may","tue",9,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"0"
48,"entrepreneur","married","basic.6y","no","no","no","cellular","may","wed",1369,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"0"
53,"retired","married","basic.4y","unknown","yes","no","cellular","nov","mon",57,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
48,"services","divorced","high.school","unknown","yes","no","cellular","nov","mon",90,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
28,"blue-collar","divorced","high.school","no","yes","no","cellular","jul","tue",251,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
32,"blue-collar","married","basic.6y","unknown","no","yes","telephone","jul","fri",191,2,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"0"
46,"admin.","single","high.school","no","yes","no","telephone","nov","wed",207,2,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"0"
34,"blue-collar","married","basic.9y","no","no","no","cellular","may","mon",239,5,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"0"
32,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",79,3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"0"
30,"services","single","high.school","no","yes","no","telephone","may","thu",52,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
38,"technician","single","professional.course","unknown","no","no","cellular","nov","fri",519,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"0"
56,"retired","married","high.school","unknown","yes","no","telephone","jun","wed",367,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"0"
43,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","thu",155,3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"0"
36,"management","married","basic.9y","no","yes","yes","cellular","may","wed",438,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"0"
36,"technician","married","professional.course","no","no","no","cellular","jul","mon",314,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
42,"services","married","high.school","no","yes","no","cellular","jul","fri",123,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
30,"student","single","professional.course","no","unknown","unknown","cellular","sep","mon",132,4,6,3,"success",-1.1,94.199,-37.5,0.879,4963.6,"0"
57,"blue-collar","married","unknown","no","yes","no","cellular","jul","thu",240,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
31,"technician","single","unknown","unknown","yes","no","cellular","nov","thu",276,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
42,"housemaid","married","university.degree","no","no","no","cellular","nov","mon",176,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
45,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","thu",525,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
36,"self-employed","divorced","university.degree","no","yes","no","telephone","jun","thu",130,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"0"
32,"self-employed","married","university.degree","no","yes","no","cellular","nov","wed",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"0"
53,"technician","married","high.school","no","no","no","telephone","may","fri",178,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"0"
33,"blue-collar","married","basic.9y","no","no","yes","cellular","apr","mon",780,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
29,"technician","single","professional.course","unknown","no","no","cellular","nov","thu",128,2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"0"
54,"entrepreneur","divorced","high.school","unknown","no","yes","cellular","jul","tue",268,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
44,"technician","married","professional.course","unknown","no","no","telephone","may","fri",119,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"0"
30,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","thu",553,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
45,"admin.","married","university.degree","no","no","no","cellular","sep","mon",394,1,999,0,"nonexistent",-3.4,92.379,-29.8,0.797,5017.5,"0"
35,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",463,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"0"
30,"admin.","married","high.school","no","yes","no","cellular","nov","thu",167,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"0"
37,"blue-collar","married","basic.9y","no","yes","no","cellular","mar","tue",158,1,999,1,"failure",-1.8,93.369,-34.8,0.637,5008.7,"0"
46,"admin.","divorced","university.degree","unknown","yes","yes","telephone","jul","thu",73,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
53,"entrepreneur","single","basic.9y","no","no","no","telephone","may","wed",345,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
25,"blue-collar","single","high.school","unknown","no","no","telephone","jun","fri",136,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"0"
33,"admin.","single","university.degree","no","yes","no","cellular","may","wed",484,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"0"
52,"management","married","university.degree","no","no","no","telephone","nov","mon",22,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"0"
44,"management","married","high.school","unknown","yes","no","cellular","jul","mon",418,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
29,"admin.","married","university.degree","unknown","yes","no","telephone","jul","thu",123,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"0"
36,"blue-collar","married","basic.9y","no","no","no","cellular","aug","mon",153,2,999,1,"failure",-2.9,92.201,-31.4,0.884,5076.2,"0"
43,"housemaid","single","basic.9y","no","no","no","cellular","nov","tue",173,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"0"
37,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","thu",138,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"0"
48,"admin.","married","basic.9y","no","yes","no","cellular","aug","tue",92,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"0"
25,"technician","single","professional.course","no","yes","no","cellular","jul","mon",519,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"0"
39,"technician","married","university.degree","no","no","no","cellular","jul","tue",62,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
43,"management","divorced","university.degree","no","yes","no","cellular","jul","tue",76,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"0"
29,"technician","single","university.degree","no","no","no","cellular","apr","tue",95,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
44,"blue-collar","married","professional.course","unknown","yes","no","telephone","may","mon",140,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
38,"management","married","high.school","unknown","no","no","telephone","may","thu",879,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"0"
45,"technician","single","university.degree","unknown","no","no","cellular","aug","tue",117,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"0"
32,"admin.","single","university.degree","no","yes","yes","cellular","aug","thu",51,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"0"
47,"blue-collar","divorced","basic.9y","unknown","yes","no","telephone","may","fri",567,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
38,"services","single","basic.9y","no","no","no","cellular","may","tue",114,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"0"
38,"blue-collar","married","basic.9y","no","no","yes","cellular","apr","mon",276,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,"0"
34,"management","married","university.degree","no","yes","no","telephone","may","fri",247,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
33,"technician","single","professional.course","no","no","no","cellular","may","mon",687,2,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"0"
37,"technician","single","university.degree","no","yes","no","telephone","may","thu",248,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"0"
32,"blue-collar","single","university.degree","unknown","yes","yes","cellular","nov","tue",119,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"0"
31,"entrepreneur","single","university.degree","no","no","no","cellular","may","thu",50,2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"0"
50,"technician","single","professional.course","no","yes","yes","cellular","jun","thu",78,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"0"
40,"management","married","university.degree","no","yes","no","telephone","may","wed",295,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"0"
35,"self-employed","single","university.degree","no","yes","no","cellular","nov","mon",365,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,"0"
50,"blue-collar","married","unknown","unknown","yes","no","telephone","jul","mon",124,12,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"0"
48,"services","married","basic.4y","no","no","no","cellular","may","tue",1130,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
26,"management","single","university.degree","no","yes","no","cellular","may","thu",119,1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"0"
27,"blue-collar","single","basic.9y","no","yes","no","cellular","may","tue",352,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"0"
31,"admin.","single","university.degree","no","yes","no","telephone","may","fri",569,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"0"
41,"blue-collar","divorced","basic.6y","no","yes","yes","telephone","may","wed",343,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"0"
39,"unemployed","married","basic.9y","unknown","no","yes","cellular","nov","tue",530,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"0"
39,"management","married","university.degree","no","yes","no","cellular","apr","fri",306,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"0"
46,"unemployed","married","high.school","unknown","yes","no","cellular","nov","tue",81,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"0"
